event_id,user_id,event_type,event_time,product_id,revenue
93744,4798,view,2026-05-12,510,0
93745,4798,view,2026-04-02,476,0
93746,4798,view,2026-02-15,737,0
93747,4798,view,2026-04-22,509,0
93748,4798,view,2026-01-25,436,0
93749,4798,view,2026-02-27,161,0
93750,4798,view,2026-04-06,900,0
93751,4798,view,2026-06-14,826,0
93752,4798,view,2026-06-12,475,0
93753,4799,view,2026-01-09,159,0
93754,4799,view,2026-01-08,175,0
93755,4799,view,2026-05-23,54,0
93756,4799,view,2026-03-17,839,0
93757,4799,click,2026-03-17,839,0
93758,4799,add_to_cart,2026-03-17,839,0
93759,4799,view,2026-03-16,797,0
93760,4799,click,2026-03-16,797,0
93761,4799,add_to_cart,2026-03-16,797,0
93762,4799,view,2026-01-30,655,0
93763,4799,view,2026-01-21,382,0
93764,4799,view,2026-06-15,586,0
93765,4799,view,2026-04-15,768,0
93766,4799,click,2026-04-15,768,0
93767,4799,view,2026-04-01,756,0
93768,4799,view,2026-04-13,973,0
93769,4799,click,2026-04-13,973,0
93770,4799,add_to_cart,2026-04-13,973,0
93771,4800,view,2026-03-16,589,0
93772,4800,view,2025-12-08,106,0
93773,4800,click,2025-12-08,106,0
93774,4800,view,2026-05-02,984,0
93775,4800,view,2026-01-06,374,0
93776,4800,view,2026-03-10,752,0
93777,4800,view,2026-02-19,25,0
93778,4800,view,2026-01-18,824,0
93779,4800,view,2026-02-21,898,0
93780,4800,view,2026-03-12,994,0
93781,4800,click,2026-03-12,994,0
93782,4800,view,2025-11-29,30,0
93783,4800,click,2025-11-29,30,0
93784,4800,add_to_cart,2025-11-29,30,0
93785,4800,view,2026-01-15,672,0
93786,4800,view,2025-12-19,919,0
93787,4800,view,2026-04-07,263,0
93788,4800,view,2025-12-14,383,0
93789,4800,view,2026-02-20,464,0
93790,4800,view,2026-02-19,740,0
93791,4800,view,2025-12-21,37,0
93792,4800,view,2025-11-12,693,0
93793,4800,view,2026-04-25,204,0
93794,4800,view,2026-02-12,291,0
93795,4801,view,2026-04-26,734,0
93796,4801,click,2026-04-26,734,0
93797,4801,add_to_cart,2026-04-26,734,0
93798,4801,view,2026-06-21,598,0
93799,4801,view,2026-05-13,595,0
93800,4801,view,2026-03-13,340,0
93801,4801,click,2026-03-13,340,0
93802,4801,add_to_cart,2026-03-13,340,0
93803,4801,view,2026-04-03,635,0
93804,4801,view,2026-05-02,862,0
93805,4801,view,2026-02-05,74,0
93806,4801,view,2026-01-16,379,0
93807,4801,click,2026-01-16,379,0
93808,4801,add_to_cart,2026-01-16,379,0
93809,4801,purchase,2026-01-16,379,3339
93810,4801,view,2026-06-14,363,0
93811,4801,view,2026-02-27,281,0
93812,4801,view,2026-02-05,185,0
93813,4801,view,2026-06-19,476,0
93814,4801,click,2026-06-19,476,0
93815,4801,add_to_cart,2026-06-19,476,0
93816,4801,view,2026-05-08,569,0
93817,4801,view,2026-04-08,41,0
93818,4801,view,2026-06-28,279,0
93819,4801,view,2026-04-23,132,0
93820,4801,view,2026-04-23,95,0
93821,4801,click,2026-04-23,95,0
93822,4801,view,2026-04-03,143,0
93823,4801,click,2026-04-03,143,0
93824,4801,view,2026-04-26,649,0
93825,4801,view,2026-03-13,658,0
93826,4801,click,2026-03-13,658,0
93827,4801,add_to_cart,2026-03-13,658,0
93828,4802,view,2026-07-18,196,0
93829,4802,view,2026-06-08,954,0
93830,4802,view,2026-08-16,397,0
93831,4802,view,2026-07-17,268,0
93832,4802,view,2026-04-02,427,0
93833,4802,view,2026-03-27,619,0
93834,4802,view,2026-04-23,4,0
93835,4802,click,2026-04-23,4,0
93836,4802,view,2026-03-06,406,0
93837,4802,view,2026-05-31,113,0
93838,4802,view,2026-03-29,639,0
93839,4802,view,2026-08-12,358,0
93840,4803,view,2026-05-26,209,0
93841,4803,click,2026-05-26,209,0
93842,4803,view,2026-07-28,792,0
93843,4803,view,2026-06-30,745,0
93844,4803,view,2026-08-02,159,0
93845,4803,view,2026-05-05,162,0
93846,4803,click,2026-05-05,162,0
93847,4803,view,2026-04-13,192,0
93848,4803,click,2026-04-13,192,0
93849,4803,view,2026-05-21,647,0
93850,4803,view,2026-04-10,664,0
93851,4803,view,2026-05-20,992,0
93852,4803,click,2026-05-20,992,0
93853,4803,view,2026-05-20,409,0
93854,4803,view,2026-06-15,73,0
93855,4803,click,2026-06-15,73,0
93856,4803,add_to_cart,2026-06-15,73,0
93857,4803,view,2026-03-28,281,0
93858,4803,view,2026-08-18,540,0
93859,4803,click,2026-08-18,540,0
93860,4803,view,2026-06-22,102,0
93861,4803,view,2026-07-16,443,0
93862,4803,click,2026-07-16,443,0
93863,4803,view,2026-05-08,488,0
93864,4803,view,2026-06-07,991,0
93865,4803,click,2026-06-07,991,0
93866,4803,view,2026-08-18,355,0
93867,4803,click,2026-08-18,355,0
93868,4803,view,2026-07-14,410,0
93869,4803,view,2026-08-08,869,0
93870,4804,view,2026-05-27,157,0
93871,4804,click,2026-05-27,157,0
93872,4804,view,2026-06-24,930,0
93873,4804,view,2026-03-15,96,0
93874,4804,view,2026-07-12,701,0
93875,4804,view,2026-07-25,827,0
93876,4804,click,2026-07-25,827,0
93877,4804,view,2026-05-09,339,0
93878,4804,view,2026-03-08,699,0
93879,4804,click,2026-03-08,699,0
93880,4804,view,2026-06-13,127,0
93881,4804,click,2026-06-13,127,0
93882,4804,add_to_cart,2026-06-13,127,0
93883,4804,view,2026-04-06,885,0
93884,4804,view,2026-08-21,153,0
93885,4805,view,2026-05-01,918,0
93886,4805,click,2026-05-01,918,0
93887,4805,add_to_cart,2026-05-01,918,0
93888,4805,view,2026-02-17,872,0
93889,4805,view,2026-01-30,150,0
93890,4805,click,2026-01-30,150,0
93891,4805,view,2026-01-10,419,0
93892,4805,view,2026-05-20,759,0
93893,4805,view,2026-05-11,716,0
93894,4805,view,2026-03-26,624,0
93895,4805,view,2026-01-05,975,0
93896,4805,click,2026-01-05,975,0
93897,4805,view,2026-03-06,747,0
93898,4805,view,2026-02-06,206,0
93899,4805,click,2026-02-06,206,0
93900,4806,view,2026-07-06,623,0
93901,4806,view,2026-05-15,179,0
93902,4806,view,2026-04-23,386,0
93903,4806,click,2026-04-23,386,0
93904,4806,add_to_cart,2026-04-23,386,0
93905,4806,view,2026-01-29,371,0
93906,4806,view,2026-04-05,145,0
93907,4806,view,2026-06-13,219,0
93908,4806,view,2026-07-08,678,0
93909,4807,view,2026-03-13,219,0
93910,4807,click,2026-03-13,219,0
93911,4807,add_to_cart,2026-03-13,219,0
93912,4807,view,2026-03-31,929,0
93913,4807,view,2026-08-24,656,0
93914,4807,click,2026-08-24,656,0
93915,4807,view,2026-04-06,198,0
93916,4807,view,2026-03-13,804,0
93917,4807,view,2026-07-02,363,0
93918,4807,view,2026-03-21,61,0
93919,4807,view,2026-04-17,69,0
93920,4807,view,2026-06-01,508,0
93921,4807,view,2026-04-13,682,0
93922,4807,view,2026-07-04,425,0
93923,4807,click,2026-07-04,425,0
93924,4807,add_to_cart,2026-07-04,425,0
93925,4807,view,2026-05-04,565,0
93926,4807,view,2026-07-24,357,0
93927,4807,click,2026-07-24,357,0
93928,4807,view,2026-04-19,570,0
93929,4807,view,2026-07-23,485,0
93930,4807,click,2026-07-23,485,0
93931,4807,view,2026-03-05,19,0
93932,4807,click,2026-03-05,19,0
93933,4807,add_to_cart,2026-03-05,19,0
93934,4807,view,2026-08-19,580,0
93935,4807,click,2026-08-19,580,0
93936,4807,add_to_cart,2026-08-19,580,0
93937,4807,purchase,2026-08-19,580,3712
93938,4807,view,2026-08-16,597,0
93939,4807,click,2026-08-16,597,0
93940,4807,add_to_cart,2026-08-16,597,0
93941,4807,view,2026-07-04,810,0
93942,4807,click,2026-07-04,810,0
93943,4807,add_to_cart,2026-07-04,810,0
93944,4808,view,2026-04-01,166,0
93945,4808,view,2026-03-23,687,0
93946,4808,view,2026-04-13,989,0
93947,4808,view,2026-01-16,177,0
93948,4808,click,2026-01-16,177,0
93949,4808,add_to_cart,2026-01-16,177,0
93950,4808,purchase,2026-01-16,177,835
93951,4808,view,2026-04-11,854,0
93952,4808,view,2026-05-01,926,0
93953,4808,view,2026-04-06,902,0
93954,4808,click,2026-04-06,902,0
93955,4808,view,2026-02-10,784,0
93956,4808,view,2025-12-19,131,0
93957,4808,click,2025-12-19,131,0
93958,4809,view,2026-04-14,457,0
93959,4809,view,2025-11-11,939,0
93960,4809,view,2026-01-23,462,0
93961,4809,view,2026-02-10,781,0
93962,4809,click,2026-02-10,781,0
93963,4809,add_to_cart,2026-02-10,781,0
93964,4809,view,2026-04-15,509,0
93965,4809,click,2026-04-15,509,0
93966,4809,add_to_cart,2026-04-15,509,0
93967,4809,purchase,2026-04-15,509,4345
93968,4809,view,2025-12-04,761,0
93969,4809,click,2025-12-04,761,0
93970,4809,add_to_cart,2025-12-04,761,0
93971,4810,view,2026-02-21,290,0
93972,4810,click,2026-02-21,290,0
93973,4810,view,2026-04-23,43,0
93974,4810,click,2026-04-23,43,0
93975,4810,add_to_cart,2026-04-23,43,0
93976,4810,purchase,2026-04-23,43,1063
93977,4810,view,2026-03-23,367,0
93978,4810,view,2026-07-07,129,0
93979,4810,click,2026-07-07,129,0
93980,4810,add_to_cart,2026-07-07,129,0
93981,4810,view,2026-05-08,32,0
93982,4810,view,2026-06-15,82,0
93983,4810,view,2026-02-02,620,0
93984,4811,view,2026-03-11,642,0
93985,4811,click,2026-03-11,642,0
93986,4811,add_to_cart,2026-03-11,642,0
93987,4811,view,2026-04-22,797,0
93988,4811,view,2026-07-01,517,0
93989,4811,view,2026-03-23,413,0
93990,4811,view,2026-04-27,814,0
93991,4811,view,2026-06-17,40,0
93992,4811,view,2026-03-22,676,0
93993,4811,click,2026-03-22,676,0
93994,4811,add_to_cart,2026-03-22,676,0
93995,4811,view,2026-07-11,707,0
93996,4811,view,2026-06-17,528,0
93997,4811,view,2026-07-02,118,0
93998,4811,view,2026-07-26,413,0
93999,4811,click,2026-07-26,413,0
94000,4811,add_to_cart,2026-07-26,413,0
94001,4811,purchase,2026-07-26,413,3465
94002,4811,view,2026-04-18,485,0
94003,4811,click,2026-04-18,485,0
94004,4811,view,2026-05-02,616,0
94005,4811,view,2026-07-12,561,0
94006,4811,click,2026-07-12,561,0
94007,4811,add_to_cart,2026-07-12,561,0
94008,4811,view,2026-05-07,467,0
94009,4811,click,2026-05-07,467,0
94010,4811,add_to_cart,2026-05-07,467,0
94011,4811,view,2026-02-17,597,0
94012,4811,click,2026-02-17,597,0
94013,4812,view,2026-07-08,779,0
94014,4812,view,2026-04-14,297,0
94015,4812,view,2026-03-30,660,0
94016,4812,view,2026-06-12,190,0
94017,4812,view,2026-06-13,977,0
94018,4812,view,2026-05-26,911,0
94019,4812,view,2026-06-14,823,0
94020,4812,view,2026-08-19,857,0
94021,4812,click,2026-08-19,857,0
94022,4812,add_to_cart,2026-08-19,857,0
94023,4812,purchase,2026-08-19,857,3093
94024,4812,view,2026-05-23,227,0
94025,4812,view,2026-05-24,719,0
94026,4812,view,2026-08-20,239,0
94027,4812,view,2026-09-05,589,0
94028,4813,view,2026-07-03,181,0
94029,4813,view,2026-07-01,643,0
94030,4813,view,2026-04-29,532,0
94031,4813,click,2026-04-29,532,0
94032,4813,view,2026-03-26,774,0
94033,4813,view,2026-05-30,166,0
94034,4813,view,2026-08-23,501,0
94035,4813,view,2026-04-11,499,0
94036,4813,view,2026-05-29,168,0
94037,4813,click,2026-05-29,168,0
94038,4813,view,2026-06-13,689,0
94039,4814,view,2026-04-27,974,0
94040,4814,view,2026-03-13,53,0
94041,4814,view,2026-04-11,52,0
94042,4814,view,2026-05-14,528,0
94043,4814,view,2026-08-01,935,0
94044,4814,view,2026-07-31,91,0
94045,4815,view,2026-03-15,314,0
94046,4815,click,2026-03-15,314,0
94047,4815,view,2026-03-13,22,0
94048,4815,click,2026-03-13,22,0
94049,4815,view,2026-01-22,710,0
94050,4815,click,2026-01-22,710,0
94051,4815,view,2026-03-29,59,0
94052,4815,view,2026-04-15,308,0
94053,4815,click,2026-04-15,308,0
94054,4815,add_to_cart,2026-04-15,308,0
94055,4815,view,2026-05-15,312,0
94056,4815,click,2026-05-15,312,0
94057,4815,view,2026-03-08,297,0
94058,4815,click,2026-03-08,297,0
94059,4815,add_to_cart,2026-03-08,297,0
94060,4815,view,2026-03-19,128,0
94061,4816,view,2026-02-08,7,0
94062,4816,click,2026-02-08,7,0
94063,4816,add_to_cart,2026-02-08,7,0
94064,4816,purchase,2026-02-08,7,4502
94065,4816,view,2026-01-04,657,0
94066,4816,click,2026-01-04,657,0
94067,4816,add_to_cart,2026-01-04,657,0
94068,4816,view,2026-03-19,82,0
94069,4816,click,2026-03-19,82,0
94070,4816,view,2026-03-20,556,0
94071,4816,view,2025-10-18,681,0
94072,4816,view,2025-11-09,432,0
94073,4816,view,2025-12-31,720,0
94074,4816,view,2025-12-22,460,0
94075,4816,view,2026-04-10,260,0
94076,4816,click,2026-04-10,260,0
94077,4816,view,2025-10-15,604,0
94078,4816,view,2026-01-22,103,0
94079,4816,click,2026-01-22,103,0
94080,4816,view,2025-12-01,790,0
94081,4816,view,2025-12-13,227,0
94082,4816,view,2026-02-11,350,0
94083,4816,click,2026-02-11,350,0
94084,4816,add_to_cart,2026-02-11,350,0
94085,4817,view,2025-11-24,387,0
94086,4817,view,2026-03-19,255,0
94087,4817,view,2026-03-03,744,0
94088,4817,view,2026-03-13,719,0
94089,4817,click,2026-03-13,719,0
94090,4817,view,2025-12-03,924,0
94091,4817,click,2025-12-03,924,0
94092,4817,add_to_cart,2025-12-03,924,0
94093,4817,view,2026-01-11,254,0
94094,4817,view,2026-03-26,844,0
94095,4817,view,2025-12-28,342,0
94096,4817,view,2025-11-27,825,0
94097,4817,click,2025-11-27,825,0
94098,4817,view,2026-03-07,243,0
94099,4817,view,2025-12-20,161,0
94100,4817,view,2025-12-29,643,0
94101,4817,click,2025-12-29,643,0
94102,4817,add_to_cart,2025-12-29,643,0
94103,4817,purchase,2025-12-29,643,1141
94104,4817,view,2025-11-07,196,0
94105,4817,click,2025-11-07,196,0
94106,4817,view,2025-11-01,155,0
94107,4817,view,2026-03-27,72,0
94108,4817,view,2026-02-11,222,0
94109,4818,view,2026-03-23,718,0
94110,4818,view,2026-03-05,273,0
94111,4818,view,2026-07-11,988,0
94112,4818,view,2026-05-26,373,0
94113,4818,click,2026-05-26,373,0
94114,4818,view,2026-07-01,637,0
94115,4818,view,2026-04-15,922,0
94116,4818,view,2026-03-18,649,0
94117,4818,view,2026-04-05,662,0
94118,4818,view,2026-04-12,83,0
94119,4818,view,2026-07-21,218,0
94120,4818,view,2026-07-19,146,0
94121,4818,view,2026-04-21,158,0
94122,4818,view,2026-04-11,52,0
94123,4818,click,2026-04-11,52,0
94124,4818,view,2026-03-07,301,0
94125,4819,view,2026-03-17,528,0
94126,4819,view,2026-05-10,922,0
94127,4819,view,2026-01-20,926,0
94128,4819,view,2026-02-15,402,0
94129,4819,click,2026-02-15,402,0
94130,4819,add_to_cart,2026-02-15,402,0
94131,4819,view,2025-12-05,407,0
94132,4819,click,2025-12-05,407,0
94133,4819,view,2026-02-23,665,0
94134,4819,click,2026-02-23,665,0
94135,4819,view,2026-04-16,371,0
94136,4819,view,2026-02-16,67,0
94137,4819,view,2025-12-01,509,0
94138,4819,view,2026-01-03,810,0
94139,4819,view,2026-01-25,929,0
94140,4819,view,2026-05-01,96,0
94141,4819,click,2026-05-01,96,0
94142,4819,add_to_cart,2026-05-01,96,0
94143,4819,view,2025-12-23,103,0
94144,4819,view,2026-04-01,469,0
94145,4819,click,2026-04-01,469,0
94146,4819,add_to_cart,2026-04-01,469,0
94147,4820,view,2026-03-07,619,0
94148,4820,view,2026-05-03,934,0
94149,4820,view,2026-05-03,919,0
94150,4820,view,2026-06-04,924,0
94151,4820,click,2026-06-04,924,0
94152,4820,view,2026-05-25,356,0
94153,4820,click,2026-05-25,356,0
94154,4820,add_to_cart,2026-05-25,356,0
94155,4820,view,2026-06-25,490,0
94156,4820,click,2026-06-25,490,0
94157,4820,view,2026-04-10,585,0
94158,4820,click,2026-04-10,585,0
94159,4820,view,2026-05-21,556,0
94160,4820,click,2026-05-21,556,0
94161,4820,view,2026-04-25,960,0
94162,4820,view,2026-06-03,737,0
94163,4820,view,2026-03-26,435,0
94164,4820,click,2026-03-26,435,0
94165,4820,add_to_cart,2026-03-26,435,0
94166,4821,view,2025-12-09,664,0
94167,4821,click,2025-12-09,664,0
94168,4821,add_to_cart,2025-12-09,664,0
94169,4821,purchase,2025-12-09,664,2758
94170,4821,view,2026-05-15,82,0
94171,4821,view,2025-12-26,651,0
94172,4821,view,2025-12-05,784,0
94173,4821,view,2026-02-17,653,0
94174,4821,click,2026-02-17,653,0
94175,4821,add_to_cart,2026-02-17,653,0
94176,4821,purchase,2026-02-17,653,3518
94177,4821,view,2026-04-09,8,0
94178,4821,view,2026-04-13,232,0
94179,4821,click,2026-04-13,232,0
94180,4821,view,2026-01-06,487,0
94181,4821,view,2025-12-23,668,0
94182,4821,view,2026-05-12,363,0
94183,4821,click,2026-05-12,363,0
94184,4821,add_to_cart,2026-05-12,363,0
94185,4821,purchase,2026-05-12,363,4953
94186,4821,view,2026-01-20,679,0
94187,4821,view,2026-02-17,506,0
94188,4821,view,2026-02-24,95,0
94189,4821,view,2026-03-25,247,0
94190,4821,view,2026-05-01,286,0
94191,4821,view,2026-03-28,803,0
94192,4821,view,2026-04-19,351,0
94193,4821,click,2026-04-19,351,0
94194,4821,add_to_cart,2026-04-19,351,0
94195,4821,view,2026-02-17,216,0
94196,4821,click,2026-02-17,216,0
94197,4821,view,2025-12-19,542,0
94198,4821,view,2026-04-30,833,0
94199,4822,view,2026-05-21,25,0
94200,4822,click,2026-05-21,25,0
94201,4822,add_to_cart,2026-05-21,25,0
94202,4822,view,2025-12-18,952,0
94203,4822,click,2025-12-18,952,0
94204,4822,view,2026-05-10,783,0
94205,4822,view,2025-12-18,29,0
94206,4822,view,2026-02-19,831,0
94207,4822,view,2025-12-18,748,0
94208,4822,click,2025-12-18,748,0
94209,4822,add_to_cart,2025-12-18,748,0
94210,4822,view,2026-03-16,238,0
94211,4823,view,2026-07-18,381,0
94212,4823,click,2026-07-18,381,0
94213,4823,view,2026-06-18,165,0
94214,4823,view,2026-09-10,255,0
94215,4823,click,2026-09-10,255,0
94216,4823,add_to_cart,2026-09-10,255,0
94217,4823,view,2026-06-10,598,0
94218,4823,click,2026-06-10,598,0
94219,4823,add_to_cart,2026-06-10,598,0
94220,4823,view,2026-08-10,767,0
94221,4823,view,2026-04-14,596,0
94222,4823,click,2026-04-14,596,0
94223,4823,view,2026-04-01,427,0
94224,4823,click,2026-04-01,427,0
94225,4823,add_to_cart,2026-04-01,427,0
94226,4823,purchase,2026-04-01,427,4041
94227,4823,view,2026-05-27,630,0
94228,4823,view,2026-05-04,973,0
94229,4823,click,2026-05-04,973,0
94230,4823,add_to_cart,2026-05-04,973,0
94231,4823,purchase,2026-05-04,973,2416
94232,4823,view,2026-05-20,580,0
94233,4823,view,2026-08-01,635,0
94234,4823,view,2026-08-15,190,0
94235,4823,view,2026-06-09,143,0
94236,4824,view,2026-01-07,594,0
94237,4824,view,2025-11-29,81,0
94238,4824,click,2025-11-29,81,0
94239,4824,view,2025-10-08,411,0
94240,4824,view,2026-01-10,235,0
94241,4824,view,2026-02-08,786,0
94242,4824,click,2026-02-08,786,0
94243,4824,view,2026-02-26,770,0
94244,4824,click,2026-02-26,770,0
94245,4824,add_to_cart,2026-02-26,770,0
94246,4824,view,2026-01-23,822,0
94247,4824,view,2026-02-06,355,0
94248,4824,view,2025-11-28,3,0
94249,4824,click,2025-11-28,3,0
94250,4824,add_to_cart,2025-11-28,3,0
94251,4824,view,2026-01-03,959,0
94252,4824,view,2026-03-02,517,0
94253,4824,view,2026-03-22,168,0
94254,4824,click,2026-03-22,168,0
94255,4824,view,2025-11-17,900,0
94256,4824,view,2025-12-26,65,0
94257,4824,view,2026-03-09,946,0
94258,4824,click,2026-03-09,946,0
94259,4825,view,2026-02-13,368,0
94260,4825,view,2026-01-10,1000,0
94261,4825,view,2026-04-07,957,0
94262,4825,view,2026-02-21,996,0
94263,4825,view,2026-05-11,28,0
94264,4826,view,2026-08-27,151,0
94265,4826,view,2026-06-05,643,0
94266,4826,view,2026-05-24,818,0
94267,4826,view,2026-06-03,721,0
94268,4826,view,2026-04-01,340,0
94269,4826,view,2026-05-31,577,0
94270,4826,click,2026-05-31,577,0
94271,4826,view,2026-03-23,782,0
94272,4826,click,2026-03-23,782,0
94273,4826,view,2026-04-06,616,0
94274,4826,view,2026-06-19,959,0
94275,4826,view,2026-05-03,719,0
94276,4826,view,2026-07-07,480,0
94277,4826,view,2026-07-04,171,0
94278,4826,click,2026-07-04,171,0
94279,4826,add_to_cart,2026-07-04,171,0
94280,4826,purchase,2026-07-04,171,4089
94281,4826,view,2026-08-11,587,0
94282,4826,click,2026-08-11,587,0
94283,4826,view,2026-04-02,207,0
94284,4826,view,2026-07-06,904,0
94285,4827,view,2026-07-08,682,0
94286,4827,view,2026-04-28,44,0
94287,4827,view,2026-04-24,616,0
94288,4827,click,2026-04-24,616,0
94289,4827,view,2026-06-23,77,0
94290,4827,click,2026-06-23,77,0
94291,4827,add_to_cart,2026-06-23,77,0
94292,4827,view,2026-02-23,202,0
94293,4827,click,2026-02-23,202,0
94294,4827,add_to_cart,2026-02-23,202,0
94295,4827,view,2026-06-17,617,0
94296,4827,view,2026-04-02,488,0
94297,4827,view,2026-07-23,246,0
94298,4827,click,2026-07-23,246,0
94299,4827,view,2026-05-25,360,0
94300,4827,view,2026-07-14,822,0
94301,4827,click,2026-07-14,822,0
94302,4827,view,2026-08-16,3,0
94303,4827,click,2026-08-16,3,0
94304,4827,view,2026-04-12,430,0
94305,4827,click,2026-04-12,430,0
94306,4827,add_to_cart,2026-04-12,430,0
94307,4827,view,2026-07-10,611,0
94308,4827,click,2026-07-10,611,0
94309,4828,view,2026-03-09,825,0
94310,4828,view,2026-04-23,286,0
94311,4828,click,2026-04-23,286,0
94312,4828,view,2026-04-14,189,0
94313,4828,view,2026-03-14,145,0
94314,4828,view,2026-05-22,577,0
94315,4828,click,2026-05-22,577,0
94316,4828,add_to_cart,2026-05-22,577,0
94317,4828,view,2026-01-09,439,0
94318,4828,view,2026-05-24,681,0
94319,4828,view,2026-02-15,95,0
94320,4828,view,2026-03-21,995,0
94321,4828,view,2026-05-28,652,0
94322,4828,view,2026-03-12,585,0
94323,4828,view,2025-12-17,2,0
94324,4828,view,2026-05-13,597,0
94325,4828,view,2025-12-14,136,0
94326,4829,view,2026-04-29,395,0
94327,4829,click,2026-04-29,395,0
94328,4829,add_to_cart,2026-04-29,395,0
94329,4829,purchase,2026-04-29,395,4382
94330,4829,view,2026-07-18,682,0
94331,4829,view,2026-08-20,783,0
94332,4829,click,2026-08-20,783,0
94333,4829,view,2026-04-10,851,0
94334,4829,view,2026-08-23,657,0
94335,4829,view,2026-07-10,767,0
94336,4830,view,2025-11-10,623,0
94337,4830,click,2025-11-10,623,0
94338,4830,view,2025-11-28,783,0
94339,4830,click,2025-11-28,783,0
94340,4830,add_to_cart,2025-11-28,783,0
94341,4830,purchase,2025-11-28,783,4116
94342,4830,view,2026-04-06,15,0
94343,4830,view,2025-11-26,164,0
94344,4830,view,2025-12-30,303,0
94345,4830,click,2025-12-30,303,0
94346,4830,add_to_cart,2025-12-30,303,0
94347,4830,view,2026-03-30,452,0
94348,4830,view,2025-12-19,933,0
94349,4830,view,2025-10-14,186,0
94350,4830,click,2025-10-14,186,0
94351,4830,view,2026-03-28,808,0
94352,4830,view,2026-01-05,196,0
94353,4830,view,2025-11-02,888,0
94354,4831,view,2026-01-11,78,0
94355,4831,view,2026-02-16,761,0
94356,4831,view,2026-03-10,939,0
94357,4831,click,2026-03-10,939,0
94358,4831,view,2026-04-19,899,0
94359,4831,click,2026-04-19,899,0
94360,4831,view,2026-03-21,422,0
94361,4831,view,2026-01-23,354,0
94362,4831,view,2025-12-20,650,0
94363,4831,view,2026-04-29,480,0
94364,4831,view,2026-03-18,188,0
94365,4831,view,2026-01-19,817,0
94366,4831,view,2025-12-30,636,0
94367,4831,view,2026-03-17,605,0
94368,4831,view,2025-12-01,138,0
94369,4831,view,2026-04-21,752,0
94370,4831,view,2026-02-19,58,0
94371,4831,click,2026-02-19,58,0
94372,4831,view,2025-11-15,803,0
94373,4831,view,2026-01-24,247,0
94374,4831,view,2026-01-02,620,0
94375,4832,view,2026-05-24,506,0
94376,4832,click,2026-05-24,506,0
94377,4832,view,2026-07-09,848,0
94378,4832,view,2026-04-16,927,0
94379,4832,click,2026-04-16,927,0
94380,4832,add_to_cart,2026-04-16,927,0
94381,4832,purchase,2026-04-16,927,2860
94382,4832,view,2026-07-18,376,0
94383,4832,view,2026-04-11,461,0
94384,4832,view,2026-03-02,970,0
94385,4832,click,2026-03-02,970,0
94386,4832,view,2026-08-12,147,0
94387,4832,click,2026-08-12,147,0
94388,4832,view,2026-05-29,212,0
94389,4832,view,2026-04-29,231,0
94390,4832,click,2026-04-29,231,0
94391,4832,add_to_cart,2026-04-29,231,0
94392,4832,view,2026-03-01,991,0
94393,4832,view,2026-08-13,507,0
94394,4832,click,2026-08-13,507,0
94395,4832,add_to_cart,2026-08-13,507,0
94396,4832,view,2026-07-27,693,0
94397,4832,view,2026-05-27,667,0
94398,4832,view,2026-03-21,879,0
94399,4832,view,2026-07-28,684,0
94400,4832,click,2026-07-28,684,0
94401,4832,add_to_cart,2026-07-28,684,0
94402,4832,purchase,2026-07-28,684,3165
94403,4832,view,2026-07-09,228,0
94404,4832,click,2026-07-09,228,0
94405,4832,view,2026-07-29,593,0
94406,4832,view,2026-06-12,597,0
94407,4833,view,2026-04-06,643,0
94408,4833,click,2026-04-06,643,0
94409,4833,view,2026-04-23,502,0
94410,4833,view,2026-06-05,900,0
94411,4833,click,2026-06-05,900,0
94412,4833,view,2026-06-12,308,0
94413,4833,click,2026-06-12,308,0
94414,4833,add_to_cart,2026-06-12,308,0
94415,4833,purchase,2026-06-12,308,3500
94416,4833,view,2026-02-23,164,0
94417,4833,click,2026-02-23,164,0
94418,4833,add_to_cart,2026-02-23,164,0
94419,4833,purchase,2026-02-23,164,4545
94420,4833,view,2026-02-13,933,0
94421,4833,click,2026-02-13,933,0
94422,4833,view,2026-03-25,645,0
94423,4833,click,2026-03-25,645,0
94424,4833,add_to_cart,2026-03-25,645,0
94425,4833,view,2026-06-09,354,0
94426,4833,view,2026-01-03,439,0
94427,4833,click,2026-01-03,439,0
94428,4833,add_to_cart,2026-01-03,439,0
94429,4833,view,2026-05-29,739,0
94430,4833,view,2026-06-08,455,0
94431,4833,click,2026-06-08,455,0
94432,4833,view,2026-05-20,890,0
94433,4833,click,2026-05-20,890,0
94434,4833,add_to_cart,2026-05-20,890,0
94435,4833,purchase,2026-05-20,890,2502
94436,4833,view,2025-12-31,729,0
94437,4833,view,2026-01-06,595,0
94438,4833,click,2026-01-06,595,0
94439,4833,view,2026-03-21,994,0
94440,4833,view,2026-05-20,63,0
94441,4833,view,2026-03-21,756,0
94442,4833,view,2026-04-05,184,0
94443,4834,view,2026-04-17,69,0
94444,4834,view,2026-04-04,120,0
94445,4834,click,2026-04-04,120,0
94446,4834,add_to_cart,2026-04-04,120,0
94447,4834,view,2026-08-21,662,0
94448,4834,view,2026-06-05,459,0
94449,4834,view,2026-07-12,624,0
94450,4834,view,2026-04-06,992,0
94451,4834,click,2026-04-06,992,0
94452,4834,view,2026-09-06,619,0
94453,4834,click,2026-09-06,619,0
94454,4834,view,2026-06-28,671,0
94455,4834,view,2026-06-29,125,0
